instrument_id,price,is_buy,signal_mask,send_time_ns
4,150.21112,0,4,599031518808375
5,150.28180,1,4,599031518808416
6,151.16126,1,4,599031518808458
3,149.29728,1,4,599031518808583
4,149.49534,0,4,599031518808583
5,150.42024,1,4,599031518808625
6,151.28444,1,4,599031518808666
7,151.98193,1,6,599031518808708
9,149.00126,1,4,599031518808750
2,151.97550,0,4,599031518808791
3,149.30430,1,4,599031518808833
4,148.88539,0,4,599031518808833
5,150.55707,1,4,599031518808875
7,152.57737,1,6,599031518808916
0,153.03861,1,4,599031518809000
1,148.11863,1,4,599031518809000
2,151.94163,0,4,599031518809041
3,149.71363,1,4,599031518809083
4,148.80254,0,4,599031518809125
6,150.37673,0,4,599031518809125
7,152.85306,1,6,599031518809166
8,149.71285,1,4,599031518809208
9,148.15166,0,4,599031518809208
1,148.32938,1,4,599031518809250
4,148.55790,0,4,599031518809375
6,149.85256,0,4,599031518809416
7,152.80118,0,2,599031518809458
8,149.98994,1,4,599031518809458
9,148.14054,0,4,599031518809500
0,152.61958,0,4,599031518809541
2,153.12614,1,4,599031518809583
4,148.07996,0,4,599031518809625
6,149.49412,0,4,599031518809666
7,153.73500,0,2,599031518809708
0,152.43207,0,4,599031518809750
1,148.14299,0,4,599031518809791
6,149.05318,0,4,599031518809875
7,153.62220,0,2,599031518809916
0,151.89340,0,4,599031518810000
1,147.99366,0,4,599031518810000
3,147.63887,0,4,599031518810041
4,149.35177,1,4,599031518810083
5,152.13293,1,4,599031518810125
7,153.02089,0,4,599031518810125
9,147.48273,0,4,599031518810166
1,147.20448,0,4,599031518810208
4,149.59977,1,4,599031518810291
7,153.62007,0,2,599031518810375
8,148.82007,0,4,599031518810416
9,147.43207,0,4,599031518810416
1,146.89860,0,4,599031518810458
2,152.28051,0,4,599031518810500
3,148.76762,1,4,599031518810541
4,149.68305,1,4,599031518810541
5,151.87413,0,4,599031518810583
6,148.65432,0,4,599031518810625
0,151.41188,0,4,599031518810666
2,151.81421,0,4,599031518810708
4,150.05891,1,4,599031518810791
8,149.48096,1,4,599031518810833
9,147.84060,1,4,599031518810875
0,151.18759,0,4,599031518810875
2,150.89816,0,4,599031518810916
5,152.97547,1,4,599031518810958
6,149.18947,1,4,599031518811000
7,153.42715,1,4,599031518811041
9,148.12034,1,4,599031518811041
1,145.88189,0,4,599031518811125
5,153.11408,1,4,599031518811208
6,149.40317,1,4,599031518811208
9,148.80928,1,4,599031518811250
0,151.91524,1,4,599031518811291
2,151.31686,1,4,599031518811333
5,153.32426,1,4,599031518811416
8,148.74070,1,4,599031518811458
9,149.46884,1,4,599031518811500
2,151.98908,1,4,599031518811541
3,148.20176,1,4,599031518811583
4,149.18489,0,4,599031518811583
5,154.10034,1,6,599031518811625
6,148.12938,0,4,599031518811666
9,149.69761,1,4,599031518811750
0,150.72860,0,4,599031518811791
1,145.82830,0,4,599031518811791
3,148.60471,1,4,599031518811833
5,154.30760,1,6,599031518811875
1,145.33962,0,4,599031518812041
2,150.74758,0,4,599031518812041
4,150.98029,1,4,599031518812125
5,154.15768,0,2,599031518812166
8,148.76738,1,4,599031518812208
9,148.88938,0,4,599031518812250
0,152.28480,1,4,599031518812250
3,147.68695,0,4,599031518812333
4,150.99540,1,4,599031518812333
5,153.80100,0,4,599031518812375
6,147.09974,0,4,599031518812416
8,149.22369,1,4,599031518812458
9,148.79677,0,4,599031518812500
3,147.64442,0,4,599031518812541
4,151.29238,1,4,599031518812583
5,154.19519,0,2,599031518812625
6,146.99584,0,4,599031518812625
7,152.50950,1,4,599031518812666
9,148.72487,0,4,599031518812708
0,151.81646,0,4,599031518812750
4,151.78788,1,4,599031518812833
5,154.96194,1,6,599031518812875
7,153.17264,1,4,599031518812916
8,148.12703,0,4,599031518812916
0,151.28219,0,4,599031518812958
1,145.43099,1,4,599031518813000
5,155.02118,1,6,599031518813083
7,153.29078,1,4,599031518813125
8,147.25651,0,4,599031518813166
0,150.57992,0,4,599031518813208
1,146.30291,1,4,599031518813250
2,150.70977,0,4,599031518813250
5,155.15773,1,6,599031518813333
7,153.38665,1,4,599031518813375
8,146.53324,0,4,599031518813416
0,150.30689,0,4,599031518813416
2,150.29137,0,4,599031518813458
4,152.96165,1,4,599031518813500
6,147.73395,1,4,599031518813541
8,146.12918,0,4,599031518813583
9,149.73412,1,4,599031518813625
0,150.05972,0,4,599031518813625
1,145.85005,0,4,599031518813666
6,148.26442,1,4,599031518813791
8,145.45599,0,4,599031518813833
3,148.18164,1,4,599031518813916
4,152.67073,0,4,599031518813916
2,150.22056,0,4,599031518814041
3,148.41973,1,4,599031518814083
4,152.52775,0,4,599031518814083
6,147.76056,0,4,599031518814125
7,153.45957,0,4,599031518814166
8,146.21668,1,4,599031518814166
2,149.94500,0,4,599031518814250
3,148.94183,1,4,599031518814291
4,152.22780,0,4,599031518814333
8,146.36336,1,4,599031518814375
1,146.30167,1,4,599031518814458
2,149.82611,0,4,599031518814500
4,151.97779,0,4,599031518814500
5,153.78404,0,4,599031518814541
7,154.01289,1,4,599031518814583
9,149.11906,1,4,599031518814625
1,147.34781,1,4,599031518814666
2,149.54837,0,4,599031518814666
5,153.24968,0,4,599031518814750
6,146.68077,0,4,599031518814791
0,151.78300,1,4,599031518814833
4,152.59753,1,4,599031518814916
5,153.20962,0,4,599031518814958
8,146.92959,1,4,599031518815000
0,151.85156,1,4,599031518815041
1,146.36463,0,4,599031518815041
6,147.22845,1,4,599031518815166
8,147.08866,1,4,599031518815208
0,151.89121,1,4,599031518815208
2,149.67396,0,4,599031518815250
3,148.41649,1,4,599031518815291
4,151.80305,0,4,599031518815333
5,153.43069,1,4,599031518815333
8,147.36270,1,4,599031518815375
1,147.34209,1,4,599031518815458
2,148.65557,0,4,599031518815458
4,151.22531,0,4,599031518815500
5,153.43968,1,4,599031518815541
7,154.62214,1,4,599031518815583
9,149.63168,1,4,599031518815625
0,151.09662,0,4,599031518815666
1,147.59746,1,4,599031518815666
2,148.56911,0,4,599031518815708
6,147.87767,1,4,599031518815791
9,150.02585,1,4,599031518815833
5,152.99852,0,4,599031518815916
6,148.30041,1,4,599031518815958
8,148.06301,1,4,599031518816000
9,150.45139,1,4,599031518816000
0,151.73871,1,4,599031518816041
3,147.33899,0,4,599031518816083
4,151.54088,0,4,599031518816125
5,152.25688,0,4,599031518816166
8,148.87319,1,4,599031518816208
9,150.74659,1,4,599031518816250
3,146.77958,0,4,599031518816333
6,147.18793,0,4,599031518816375
8,149.27414,1,4,599031518816416
9,150.89493,1,4,599031518816416
0,151.38020,0,4,599031518816458
1,145.13077,0,4,599031518816500
2,149.85934,1,4,599031518816500
3,145.91237,0,4,599031518816541
4,152.27513,1,4,599031518816583
6,146.46837,0,4,599031518816625
7,155.23931,1,4,599031518816625
9,151.06019,1,4,599031518816666
4,152.73221,1,4,599031518816791
5,151.70792,0,4,599031518816791
6,145.95909,0,4,599031518816833
7,155.55220,1,4,599031518816875
8,148.58586,0,4,599031518816875
9,151.53906,1,4,599031518816916
6,145.57482,0,4,599031518817041
9,152.14164,1,4,599031518817083
1,145.72377,0,4,599031518817083
2,149.45050,1,4,599031518817125
3,145.70235,0,4,599031518817166
6,145.56668,0,4,599031518817208
7,154.68635,0,4,599031518817250
9,152.33121,1,4,599031518817291
2,149.81671,1,4,599031518817333
4,154.19012,1,4,599031518817375
5,150.62842,0,4,599031518817375
6,145.38433,0,4,599031518817416
7,154.67037,0,4,599031518817416
8,148.40461,0,4,599031518817458
0,150.71525,0,4,599031518817500
1,146.98148,1,4,599031518817541
7,154.54505,0,4,599031518817625
8,147.39414,0,4,599031518817666
1,147.23853,1,4,599031518817708
3,145.20683,0,4,599031518817750
4,153.86024,0,4,599031518817750
5,151.09814,1,4,599031518817791
6,146.25187,1,4,599031518817833
7,154.23618,0,4,599031518817833
9,151.83028,1,4,599031518817916
0,151.18699,1,4,599031518817916
2,150.95547,1,4,599031518818000
5,151.46643,1,4,599031518818041
6,146.46091,1,4,599031518818041
7,153.80889,0,4,599031518818083
8,148.11603,1,4,599031518818125
9,153.00337,1,4,599031518818125
1,147.10872,0,4,599031518818166
4,155.15683,1,4,599031518818208
8,148.27830,1,4,599031518818291
0,151.05858,0,4,599031518818333
4,155.37756,1,4,599031518818416
7,154.15503,1,4,599031518818500
8,148.49203,1,4,599031518818500
2,151.61406,1,4,599031518818583
4,155.80148,0,6,599031518818666
5,151.99312,1,4,599031518818666
6,147.36346,1,4,599031518818708
9,152.37598,1,4,599031518818750
0,151.79954,1,4,599031518818791
3,145.26939,0,4,599031518819750
4,155.90497,0,6,599031518819791
5,152.12688,1,4,599031518819791
1,147.80880,1,4,599031518819916
3,145.10783,0,4,599031518819958
4,155.98088,1,4,599031518819958
6,146.91154,0,4,599031518820000
0,150.41409,0,4,599031518820083
1,148.08748,1,4,599031518820125
3,144.71283,0,4,599031518820166
4,156.90395,0,6,599031518820208
5,150.37485,0,4,599031518820250
0,149.47498,0,4,599031518820333
1,148.34146,1,4,599031518820333
4,156.78944,0,2,599031518820416
5,150.16477,0,4,599031518820458
7,154.80662,1,4,599031518820500
8,150.07849,1,4,599031518820541
0,149.41224,0,4,599031518820583
3,145.19202,1,4,599031518820625
4,155.90010,0,4,599031518820625
5,149.86681,0,4,599031518820666
7,154.98474,1,4,599031518820708
0,149.34952,0,4,599031518820791
3,146.11995,1,4,599031518820791
0,148.96773,0,4,599031518820916
4,157.05815,0,6,599031518821000
6,146.76431,0,4,599031518821000
8,149.98023,1,4,599031518821083
9,151.79687,1,4,599031518821083
2,151.01224,0,4,599031518821166
4,157.47387,0,6,599031518821208
8,150.33557,1,4,599031518821250
0,149.41006,1,4,599031518821291
3,146.24146,1,4,599031518821375
4,157.83344,0,6,599031518821416
6,146.88296,1,4,599031518821458
7,153.79722,0,4,599031518821458
8,150.41319,1,4,599031518821500
0,149.64923,1,4,599031518821541
2,151.28203,1,4,599031518821541
3,146.53624,1,4,599031518821583
4,159.10658,0,6,599031518821625
5,150.81361,0,4,599031518821666
9,151.58100,1,4,599031518821708
2,151.58930,1,4,599031518821750
4,158.93786,0,2,599031518821791
5,150.79404,0,4,599031518821833
7,155.66815,1,4,599031518821875
9,152.91504,1,4,599031518821916
0,149.41126,0,4,599031518821958
1,148.47567,0,4,599031518821958
2,152.15753,1,4,599031518822000
3,146.28327,0,4,599031518822000
4,157.53632,0,4,599031518822041
5,150.46540,0,4,599031518822083
6,147.76703,1,4,599031518822083
8,150.82666,1,4,599031518822125
9,152.93027,1,4,599031518822166
0,149.38605,0,4,599031518822208
3,146.18695,0,4,599031518822291
4,157.20200,0,4,599031518822291
6,147.83173,1,4,599031518822333
8,151.03048,1,4,599031518822375
9,153.74751,1,4,599031518822416
0,149.29669,0,4,599031518822416
6,148.63358,1,4,599031518822500
8,151.26102,1,4,599031518822541
0,149.27966,0,4,599031518822583
2,152.63036,1,4,599031518822625
3,146.91643,1,4,599031518822625
4,157.89486,1,4,599031518822666
5,150.04744,0,4,599031518822708
8,151.31964,1,4,599031518822750
1,150.14489,1,4,599031518822791
2,153.32620,1,4,599031518822791
6,146.98723,0,4,599031518822875
7,155.76041,1,4,599031518822875
8,152.00878,1,4,599031518822916
9,153.66501,1,4,599031518822958
1,151.32658,1,6,599031518823000
2,153.71039,1,4,599031518823000
5,150.23302,1,4,599031518823041
6,146.82887,0,4,599031518823083
7,156.41071,1,4,599031518823083
0,149.22983,0,4,599031518823166
1,152.13259,1,6,599031518823208
4,158.00156,1,4,599031518823250
6,146.53378,0,4,599031518823291
0,148.94910,0,4,599031518823375
1,152.41902,1,6,599031518823416
2,152.60325,0,4,599031518823458
3,147.11216,0,4,599031518823458
5,149.00736,0,4,599031518823541
7,155.42868,0,4,599031518823583
8,152.06674,1,4,599031518823583
0,148.58296,0,4,599031518823625
1,152.38053,0,2,599031518823666
2,152.55663,0,4,599031518823708
3,147.00040,0,4,599031518823708
6,147.59079,1,4,599031518823750
7,155.12239,0,4,599031518823791
8,152.98018,0,6,599031518823875
9,151.78209,0,4,599031518823916
0,147.46244,0,4,599031518823916
1,152.39031,0,2,599031518823958
2,152.18143,0,4,599031518824000
4,157.78662,1,4,599031518824041
5,149.35986,1,4,599031518824083
6,147.66113,1,4,599031518824083
9,151.47259,0,4,599031518824166
1,152.30721,0,2,599031518824208
5,149.73836,1,4,599031518824291
6,148.08554,1,4,599031518824333
7,155.21365,1,4,599031518824333
8,153.53519,0,2,599031518824375
9,151.46443,0,4,599031518824416
0,148.55833,1,4,599031518824416
1,152.02146,0,6,599031518824458
5,149.76923,1,4,599031518824541
6,148.52938,1,4,599031518824583
7,156.15656,1,4,599031518824583
8,153.45239,0,2,599031518824666
9,151.05890,0,4,599031518824666
0,148.73048,1,4,599031518824708
1,151.46000,0,4,599031518824708
2,151.79514,0,4,599031518824750
3,147.39087,1,4,599031518824791
5,150.19701,1,4,599031518824791
6,148.55462,1,4,599031518824833
8,153.51140,0,2,599031518824875
1,150.93116,0,4,599031518824958
3,148.31762,1,4,599031518825000
5,150.28379,1,4,599031518825041
6,148.87036,1,4,599031518825083
7,155.05872,0,4,599031518825083
8,153.69532,0,6,599031518825125
9,152.33463,1,4,599031518825166
1,150.31899,0,4,599031518825208
2,152.20469,1,4,599031518825250
7,154.04631,0,4,599031518825333
8,154.25082,0,6,599031518825375
3,148.00463,0,4,599031518825458
4,157.64875,0,4,599031518825500
5,149.46393,0,4,599031518825541
8,154.25841,0,6,599031518825625
9,151.64518,0,4,599031518825666
4,157.50879,0,4,599031518825750
5,148.63439,0,4,599031518825791
7,154.78505,1,4,599031518825833
8,154.66056,0,6,599031518825833
9,151.10725,0,4,599031518825875
1,150.53530,0,4,599031518825916
2,153.32542,1,4,599031518825958
3,149.76015,1,6,599031518826000
6,147.26643,0,4,599031518826041
8,154.96482,0,6,599031518826125
9,151.07074,0,4,599031518826166
1,150.03891,0,4,599031518826208
4,158.65903,1,4,599031518826291
6,146.92739,0,4,599031518826333
8,154.66567,0,2,599031518826375
9,150.45354,0,4,599031518826416
1,148.87481,0,4,599031518826458
2,152.16153,0,4,599031518826500
3,148.73701,0,4,599031518826500
5,147.67455,0,4,599031518826541
7,155.38271,1,4,599031518826625
8,154.44069,0,4,599031518826625
9,149.94062,0,4,599031518826666
0,147.31120,0,4,599031518826708
1,147.95116,0,4,599031518826708
2,150.87850,0,4,599031518826750
3,148.17913,0,4,599031518826750
4,157.31024,0,4,599031518826791
6,147.24501,1,4,599031518826833
8,155.08581,0,2,599031518826875
1,147.30393,0,4,599031518826916
2,150.74301,0,4,599031518826958
3,147.81524,0,4,599031518827000
4,156.67808,0,4,599031518827000
8,155.15871,0,6,599031518827083
9,151.61242,1,4,599031518827083
0,147.65948,1,4,599031518827125
1,147.08105,0,4,599031518827166
3,147.54643,0,4,599031518827208
5,147.58192,0,4,599031518827250
8,155.34382,1,4,599031518827291
5,147.17529,0,4,599031518827416
6,147.63098,1,4,599031518827458
8,155.43245,1,4,599031518827500
9,150.71746,0,4,599031518827500
0,146.76472,0,4,599031518827541
1,147.86827,1,4,599031518827583
3,148.67570,1,4,599031518827583
6,147.81169,1,4,599031518827625
7,154.91323,1,4,599031518827666
9,150.27679,0,4,599031518827666
0,146.63045,0,4,599031518827708
1,148.23705,1,4,599031518827750
2,151.47110,1,4,599031518827750
3,149.47245,1,4,599031518827791
9,149.95657,0,4,599031518827875
3,150.31772,1,4,599031518827958
4,155.70940,0,4,599031518827958
5,147.08729,0,4,599031518828000
8,156.10278,1,4,599031518828041
0,147.44236,1,4,599031518828083
3,150.59856,1,4,599031518828125
4,155.61546,0,4,599031518828125
5,146.59828,0,4,599031518828166
6,147.84417,1,4,599031518828166
8,156.14159,1,4,599031518828208
0,148.59092,1,4,599031518828250
1,148.44949,1,4,599031518828250
3,150.87992,1,6,599031518828291
7,154.01460,0,4,599031518828375
9,149.69597,0,4,599031518828416
0,148.78867,1,4,599031518828416
1,148.89877,1,4,599031518828458
2,151.08679,0,4,599031518828500
3,151.03068,1,6,599031518828541
4,156.29645,1,4,599031518828583
6,147.55366,0,4,599031518828625
7,153.75580,0,4,599031518828666
8,155.33667,0,4,599031518828666
1,150.28051,1,4,599031518828750
3,151.78101,1,6,599031518828750
7,153.33380,0,4,599031518828875
9,150.79577,1,4,599031518828875
0,148.04838,0,4,599031518828916
1,150.53297,1,4,599031518828958
3,151.47919,0,2,599031518829000
4,155.70283,0,4,599031518829041
6,148.59699,1,4,599031518829083
9,151.57182,1,4,599031518829125
0,147.94180,0,4,599031518829166
3,152.04397,0,2,599031518829208
4,155.23468,0,4,599031518829250
5,146.70663,0,4,599031518829250
6,149.08435,1,4,599031518829291
9,152.21796,1,4,599031518829333
1,149.03533,0,4,599031518829375
2,152.44358,1,4,599031518829375
3,153.24590,1,6,599031518829416
7,152.89220,0,4,599031518829500
1,148.94315,0,4,599031518829583
3,153.22466,0,2,599031518829625
4,155.68311,1,4,599031518829666
5,146.88795,1,4,599031518829708
7,152.41522,0,4,599031518829750
9,151.62781,0,4,599031518829791
3,153.64264,0,2,599031518829875
4,155.83269,1,4,599031518829916
5,146.92033,1,4,599031518829916
6,149.84046,1,4,599031518829958
0,147.78908,1,4,599031518830916
1,149.29076,1,4,599031518830916
3,153.96020,1,6,599031518830958
4,156.64033,1,4,599031518831000
7,153.67783,1,4,599031518831041
8,155.87494,0,4,599031518831083
0,147.83458,1,4,599031518831125
1,149.61460,1,4,599031518831166
2,152.42291,0,4,599031518831166
3,154.15390,1,6,599031518831208
4,156.78667,1,4,599031518831250
7,153.93701,1,4,599031518831291
8,155.21568,0,4,599031518831291
2,151.58211,0,4,599031518831375
3,154.09245,0,2,599031518831416
5,148.60163,1,4,599031518831500
7,154.42930,1,4,599031518831541
0,147.55846,0,4,599031518831583
2,151.21481,0,4,599031518831625
3,154.11024,0,2,599031518831666
4,155.57938,0,4,599031518831708
5,148.79278,1,4,599031518831750
6,148.65128,0,4,599031518831750
9,151.91264,0,4,599031518831833
2,150.72917,0,4,599031518831875
3,153.70996,0,2,599031518831916
6,148.07374,0,4,599031518832000
7,152.69945,0,4,599031518832000
9,151.53854,0,4,599031518832041
1,148.67380,0,4,599031518832083
2,150.43114,0,4,599031518832125
3,154.32320,0,2,599031518832166
7,152.19927,0,4,599031518832250
9,150.50079,0,4,599031518832250
0,147.72857,0,4,599031518832291
1,148.40321,0,4,599031518832333
2,149.97131,0,4,599031518832333
3,154.25174,0,2,599031518832375
6,149.02622,1,4,599031518832416
7,151.92045,0,4,599031518832458
9,150.18552,0,4,599031518832500
1,148.29373,0,4,599031518832541
3,153.99425,0,6,599031518832583
5,148.71339,0,4,599031518832625
7,150.88768,0,4,599031518832666
9,149.49796,0,4,599031518832666
0,148.95745,1,4,599031518832708
1,148.25144,0,4,599031518832750
2,150.29872,1,4,599031518832791
3,154.38290,0,2,599031518832833
4,154.82779,0,4,599031518832833
6,148.65350,0,4,599031518832875
7,150.53059,1,6,599031518832916
8,154.37616,0,4,599031518832958
9,149.37034,0,4,599031518833000
2,150.37066,1,4,599031518833041
8,153.06691,0,4,599031518833125
3,154.18685,0,4,599031518833208
4,155.64116,1,4,599031518833250
7,150.40902,1,2,599031518833333
8,152.50261,0,4,599031518833333
1,148.46876,0,4,599031518833416
2,150.11448,0,4,599031518833416
4,155.82862,1,4,599031518833458
5,150.17439,1,4,599031518833500
8,151.93356,0,6,599031518833541
9,148.03484,0,4,599031518833583
0,148.52325,0,4,599031518833583
1,148.02969,0,4,599031518833625
4,155.96392,1,4,599031518833708
6,148.15118,1,4,599031518833708
8,151.38594,0,6,599031518833791
9,147.60865,0,4,599031518833791
1,147.42934,0,4,599031518833833
3,153.78157,0,4,599031518833875
6,148.41314,1,4,599031518833916
7,150.66119,0,4,599031518833916
8,150.64040,0,6,599031518833958
